"","knr","aar","value","knavn","Menn_ya_p","Kvinner_ya_p","Total_ya_p","inc_k1","inc_k5","uni_k_mf","uni_k_m","uni_k_f","uni_l_mf","uni_l_m","uni_l_f"
"1918","1750","2015",84496,"Vikna",58.0821917808219,54.6249424758399,56.360302544121,19.3,19,15.4,11.2,19.8,2.5,2.6,2.4
"1919","1750","2016",91884,"Vikna",58.3145561063542,55.4428044280443,56.8953726920447,18.5,19.7,16.4,11.9,21.1,2.7,2.7,2.7
"1920","1750","2017",94876,"Vikna",57.5134168157424,55.3620531622365,56.4508827523766,18.9,19.8,16.6,12.1,21.4,3,3.2,2.8
"1921","1751","2008",52018,"Nærøy",55.9114274416766,53.821399839099,54.8753738783649,25.2,14.5,11.7,8.2,15.3,2,2,2
"1922","1751","2009",53542,"Nærøy",56.1341222879684,53.6485935589075,54.9117882919006,25.6,14.5,12.1,8.6,15.6,2.1,2,2.2
"1923","1751","2010",58105,"Nærøy",56.1660079051383,53.2113821138211,54.7094188376754,23.3,15,12.7,8.9,16.6,2.2,2.2,2.2
"1924","1751","2011",56348,"Nærøy",57.2329523058731,53.0463038180341,55.1710342068414,23.3,14.6,13.1,9,17.4,2.2,2.2,2.2
"1925","1751","2012",57412,"Nærøy",57.0767450829155,53.3117932148627,55.2377194712961,23.6,15,13.7,9.7,17.9,2.3,2.3,2.4
"1926","1751","2013",58356,"Nærøy",57.5493171471927,53.4741974806989,55.5817147341574,23.7,16.9,13.8,9.8,18.1,2.4,2.3,2.4
"1927","1751","2014",63594,"Nærøy",57.3175391669851,53.4940743767879,55.4699842022117,25.2,16.2,14.5,10.2,19,2.8,2.5,3
"1928","1751","2015",62938,"Nærøy",56.6959175887066,53.4959349593496,55.1466246801811,24.2,17.2,14.7,10.2,19.5,3.2,2.9,3.4
"1929","1751","2016",65746,"Nærøy",56.1278195488722,53.8523925385239,55.0331642606321,24,17.3,14.9,10,20.2,3.3,3,3.5
"1930","1751","2017",66136,"Nærøy",56.6975881261596,54.8915268112976,55.8388478007007,23.5,18.1,15.5,10.3,21.2,3.2,3,3.5
"1931","1804","2008",77189,"Bodø",61.368279219368,60.0121517229407,60.6897001020652,16.9,20.1,23.9,19.4,28.3,6.1,7.7,4.6
"1932","1804","2009",77041,"Bodø",61.2390752141904,60.069623517277,60.653833745564,16.9,20.7,24.1,19.4,28.8,6.3,7.8,4.9
"1933","1804","2010",78184,"Bodø",61.1024221160756,60.0042328042328,60.5536990821031,16.7,20.6,24.4,19.3,29.4,6.7,8,5.3
"1934","1804","2011",81732,"Bodø",61.2510460251046,60.3457635611976,60.7979601646916,16.7,20.4,25,19.8,30.1,6.9,8.3,5.6
"1935","1804","2012",85261,"Bodø",61.4739884393064,60.0900752003967,60.7822890421709,17,20.4,25.2,19.8,30.4,7.4,8.5,6.3
"1936","1804","2013",86431,"Bodø",61.479104901921,59.9959316517494,60.7381663719692,16.5,21.1,25.4,19.9,30.8,7.7,8.7,6.8
"1937","1804","2014",89407,"Bodø",61.8629807692308,59.8764684510113,60.8734994269168,16.9,20.8,25.5,20.2,30.9,8.3,9.1,7.4
"1938","1804","2015",93029,"Bodø",61.7810172714308,59.8492442163506,60.8209624389758,16.5,20.9,25.9,20.4,31.4,8.6,9.3,7.9
"1939","1804","2016",95369,"Bodø",61.6564780122264,59.8098118012175,60.7372048803676,16.7,20.9,26.1,20.6,31.5,9.2,9.7,8.7
"1940","1804","2017",96056,"Bodø",61.4471938178128,59.9763779527559,60.7149856924464,17.2,21.2,26.4,20.9,31.9,9.5,9.8,9.1
"1941","1805","2008",75494,"Narvik",59.9956255468067,55.8441558441558,57.9090513489991,21.8,15.8,19.5,16.9,22.1,4.3,6.1,2.5
"1942","1805","2009",77073,"Narvik",60.1882249945283,55.928338762215,58.0499236974057,20.6,16.8,19.8,17,22.5,4.5,6.2,2.8
"1943","1805","2010",76787,"Narvik",60.5188576411598,56.2201993931513,58.3632213889795,20.7,17.2,20.3,17.3,23.2,4.7,6.4,3
"1944","1805","2011",77927,"Narvik",60.2992573176059,56.2012142237641,58.2426550598477,20.9,17,20.5,17.2,23.8,5,6.7,3.3
"1945","1805","2012",78792,"Narvik",60.627027027027,56.3048899490404,58.4691170898067,22.3,16.6,20.9,17.6,24.2,5.2,6.7,3.6
"1946","1805","2013",78910,"Narvik",60.6333870101986,56.6347618011747,58.647144632341,20.9,17,21.2,17.6,24.8,5.4,6.8,4
"1947","1805","2014",81452,"Narvik",60.4643765903308,56.7993098242209,58.6474204758086,21.4,17.3,21.5,17.7,25.4,6,7.4,4.6
"1948","1805","2015",82554,"Narvik",60.8476710029375,57.0968780173801,58.9932636715642,20.5,16.8,22,18,26,6.4,7.8,5.1
"1949","1805","2016",85352,"Narvik",60.40833508735,57.1997845988153,58.8225900888913,20.2,17.7,22.4,18.5,26.4,6.7,8,5.4
"1950","1805","2017",85073,"Narvik",60.4028261098808,57.0365577483015,58.7385370014929,19.9,17.5,22.9,18.8,27,7,8,6
"1951","1813","2008",76548,"Brønnøy",59.2264302981467,55.2465897166842,57.2130059721301,20.7,14,16.3,14.6,18.1,2.8,3.9,1.8
"1952","1813","2009",76258,"Brønnøy",59.5852166976868,55.6308654848801,57.5885217849151,21.2,15,16.8,14.6,19,3,4,2
"1953","1813","2010",67460,"Brønnøy",58.9872746553553,55.6069958847737,57.2715404699739,21.5,16.4,17.5,14.9,20,3.1,4,2.3
"1954","1813","2011",70388,"Brønnøy",58.1052631578947,56.2133197244195,57.1447078637129,20.7,16.1,17.8,15.2,20.4,3.1,3.9,2.3
"1955","1813","2012",78945,"Brønnøy",57.9785844868112,55.6090149404913,56.7755206994086,20.6,16.4,18,14.9,21.1,3.5,4.2,2.8
"1956","1813","2013",81133,"Brønnøy",57.5413223140496,56.2327564584901,56.8774653263774,21.8,16.4,18,14.8,21.1,3.6,4,3.3
"1957","1813","2014",82920,"Brønnøy",57.9448879732166,56.4275037369208,57.1736102317336,22,16.8,18.4,14.7,22,3.9,4.4,3.3
"1958","1813","2015",83101,"Brønnøy",57.5556123753516,56.3012677106637,56.9195865893622,21,16.9,18.5,15.1,21.8,4.2,4.6,3.9
"1959","1813","2016",85826,"Brønnøy",58.0899161798324,56.2484472049689,57.1590052750565,21.1,16.6,18.8,15.2,22.2,4.5,4.7,4.2
"1960","1813","2017",86746,"Brønnøy",58.4158415841584,56.335573811302,57.3655103066868,22,17.5,19,15.3,22.6,4.4,4.7,4.2
"1961","1820","2008",92019,"Alstahaug",58.9132242861103,58.25,58.5819342306091,20.9,16.3,18.7,14.3,22.9,3.5,4.3,2.7
"1962","1820","2009",100909,"Alstahaug",59.2890863648986,58.30329914056,58.795782463929,20.3,17.6,19.1,14.7,23.4,3.6,4.2,2.9
"1963","1820","2010",105648,"Alstahaug",58.985789913625,58.5250901025783,58.7548638132296,19.8,18.3,19.7,15.3,24,3.9,4.3,3.5
"1964","1820","2011",105771,"Alstahaug",58.3126550868486,58.2992641046607,58.3059210526316,19.7,17.9,20.1,15.3,24.8,4.1,4.4,3.7
"1965","1820","2012",108376,"Alstahaug",58.3898075359176,58.0505023079012,58.2202930005426,20.3,17,20.1,15,25.1,4.4,4.5,4.3
"1966","1820","2013",107198,"Alstahaug",57.6995940460081,58.0469176213857,57.872571661459,20.7,17.7,20.4,15,25.5,4.6,4.6,4.6
"1967","1820","2014",107814,"Alstahaug",58.1583198707593,57.5,57.8306735190695,22.3,16.2,20.3,15.4,25.3,5.2,5.1,5.3
"1968","1820","2015",108243,"Alstahaug",58.2889125799574,57.2663425175581,57.7810571505232,21.8,16.9,20.7,15.6,25.7,5.5,5.3,5.7
"1969","1820","2016",112958,"Alstahaug",57.8470556887823,57.3561346362649,57.6038725292457,21.4,17,21.1,16.1,26,5.8,5.3,6.3
"1970","1820","2017",115033,"Alstahaug",57.2040707016604,57.2279371954521,57.2159396876683,21.4,16.6,21.8,16,27.6,6.1,6,6.3
"1971","1824","2008",72316,"Vefsn",59.1076968533018,56.198347107438,57.6653754469607,18.7,15.4,17.1,13.6,20.7,2.8,3.8,1.7
"1972","1824","2009",75572,"Vefsn",58.8603818615752,55.8601988550768,57.3677109878579,19.8,14.5,17.2,13.6,20.8,2.8,3.9,1.8
"1973","1824","2010",76091,"Vefsn",58.9557757728147,55.9680096574619,57.4768449357634,20.5,14.9,17.5,13.8,21.2,3,4,2
"1974","1824","2011",77581,"Vefsn",58.3692902841839,55.8912845429699,57.1428571428571,19.7,15.1,17.9,14,21.7,3,4,2
"1975","1824","2012",80134,"Vefsn",58.3370585605722,55.7507255231404,57.0598883692865,19.4,15.3,18.3,14.5,22.3,3.3,4.2,2.4
"1976","1824","2013",80526,"Vefsn",58.0142475512021,55.6800736874424,56.8668880169031,20.6,15.1,18.5,14.5,22.6,3.5,4.3,2.7
"1977","1824","2014",83062,"Vefsn",58.1780538302277,56.1005518087063,57.1579105825681,21.2,14.5,18.7,14.7,22.9,3.7,4.4,3.1
"1978","1824","2015",82149,"Vefsn",58.1357679281402,55.540313976528,56.8603954463751,21.5,14.4,19,14.8,23.4,3.9,4.7,3.2
"1979","1824","2016",85538,"Vefsn",57.7933450087566,55.6958174904943,56.7662173233038,20.8,15.1,19.3,14.8,23.9,4.1,4.8,3.4
"1980","1824","2017",84728,"Vefsn",57.60348583878,56.3677811550152,56.9996286669142,20.6,15.1,19.5,14.9,24.3,4.4,4.9,3.9
"1981","1832","2008",32695,"Hemnes",55.2160628546486,52.8577960676726,54.0643144260831,21,12.7,13.9,9.9,18,1.6,1.9,1.2
"1982","1832","2009",33596,"Hemnes",55.4978354978355,52.999548940009,54.2743538767396,21.6,13.3,14.1,10,18.3,1.8,2.1,1.4
"1983","1832","2010",32895,"Hemnes",55.4140127388535,53.1628532974428,54.3193717277487,21.4,13.3,14.1,10.4,17.9,1.7,1.8,1.5
"1984","1832","2011",30559,"Hemnes",55.4468085106383,52.6666666666667,54.0869565217391,20.7,13.6,14.2,10.2,18.3,1.8,1.9,1.7
"1985","1832","2012",29595,"Hemnes",55.2136752136752,52.2048997772829,53.7404580152672,21.3,12.7,14.8,10.6,18.9,1.8,1.9,1.7
"1986","1832","2013",33838,"Hemnes",54.8919949174079,53.2979194333776,54.1125541125541,22,12.5,15.1,10.8,19.4,2,2.1,1.9
"1987","1832","2014",34952,"Hemnes",55.1282051282051,53.0953456845911,54.140127388535,21.2,12.7,15.5,10.8,20.4,2.3,2.4,2.1
"1988","1832","2015",34805,"Hemnes",54.9722577891592,53.7299771167048,54.3727915194346,21.1,12.6,15.7,10.9,20.7,2.3,2.3,2.4
"1989","1832","2016",39389,"Hemnes",55.2258064516129,53.2161036557149,54.2576905929559,21.5,12.8,15.9,10.8,21.2,2.6,2.5,2.6
"1990","1832","2017",40041,"Hemnes",54.2539546814878,53.1807780320366,53.735632183908,22,12.3,16.9,11.3,22.7,2.7,2.5,2.9
"1991","1833","2008",72533,"Rana",59.1072714182865,56.3497736478437,57.7235772357724,18.8,15,17.7,15.1,20.3,2.7,3.3,2.1
"1992","1833","2009",74538,"Rana",59.2780240658645,56.344375049411,57.8102132035916,19,15,18.2,15.3,21,2.7,3.3,2.1
"1993","1833","2010",77054,"Rana",59.0001584534939,56.2480252764613,57.6220235740843,18.8,15.4,18.5,15.4,21.5,2.8,3.4,2.2
"1994","1833","2011",78272,"Rana",58.7249373433584,56.146414264394,57.4375465704537,19.1,15.3,18.7,15.6,21.7,3,3.6,2.4
"1995","1833","2012",80981,"Rana",58.6185438705663,56.1738043138481,57.3990332137845,19.1,15.6,19.1,15.8,22.4,3.2,3.7,2.7
"1996","1833","2013",83986,"Rana",58.7208404140275,56.1611744494768,57.4479652065859,19.5,15.2,19.4,16,22.7,3.4,3.9,3
"1997","1833","2014",86392,"Rana",58.9229710089497,56.2859362859363,57.6147708437729,19.5,15.5,19.6,16.2,23.1,3.8,4.2,3.5
"1998","1833","2015",85713,"Rana",58.6298459904408,56.5402806854307,57.5964414448961,19.2,15.7,19.8,16,23.7,4.1,4.5,3.6
"1999","1833","2016",88373,"Rana",58.6227817382072,56.819419590757,57.7326318214985,19.7,16.2,20.3,16.3,24.4,4.4,4.7,4.1
"2000","1833","2017",90198,"Rana",59.0595896115696,57.0187684194199,58.0514156545726,19.7,16.6,20.9,16.5,25.3,4.6,4.8,4.3
"2001","1837","2008",54020,"Meløy",57.0749108204518,53.5911602209945,55.3609181516158,20.7,21,13.3,11.7,14.9,2.1,2.8,1.4
"2002","1837","2009",57613,"Meløy",58.1113084665483,53.8461538461538,56.0156602921247,19.7,20.6,13.8,12.1,15.5,2.2,2.9,1.6
"2003","1837","2010",56819,"Meløy",58.3111898435193,53.5670356703567,55.9873474920922,19.1,21,14.1,12.1,16,2.2,2.7,1.7
"2004","1837","2011",56680,"Meløy",58.098904352976,53.6205316223648,55.8947368421053,19.3,20.5,14.5,12.2,16.9,2.2,2.7,1.7
"2005","1837","2012",57089,"Meløy",57.6477576477576,53.8297872340426,55.7608532371939,19.5,18.6,14.6,12,17.1,2.3,2.6,1.9
"2006","1837","2013",55023,"Meløy",57.5255869957857,53.2208588957055,55.3934974171984,20.1,18.1,14.7,12,17.4,2.3,2.5,2.1
"2007","1837","2014",57106,"Meløy",56.8807339449541,53.3685190934492,55.137883222924,19.4,17.5,14.9,12.3,17.6,2.6,2.7,2.5
"2008","1837","2015",58890,"Meløy",56.7526089625537,53.7234042553192,55.252556554075,20.7,17.9,15.2,12.3,18.3,2.7,2.7,2.8
"2009","1837","2016",60219,"Meløy",56.6554980201036,53.5759096612296,55.1383093803122,21.3,17.7,15.6,12.4,18.9,2.8,3,2.6
"2010","1837","2017",62019,"Meløy",56.6820276497696,53.6792452830189,55.1981351981352,19.9,18.1,15.7,12.6,18.8,3.1,3.1,3.1
"2011","1841","2008",72343,"Fauske - Fuossko",59.0832277144064,56.4896755162242,57.7848101265823,20.3,14.6,16.2,13.3,19.1,2.6,3.9,1.4
"2012","1841","2009",78152,"Fauske - Fuossko",59.3499366821444,56.4043047056341,57.8769652843727,20.2,15.2,16.5,13.4,19.5,2.8,4,1.7
"2013","1841","2010",80250,"Fauske - Fuossko",58.940953981929,56.2904235343209,57.6109715242881,20.2,15,17,13.9,20,3,4,2.1
"2014","1841","2011",80290,"Fauske - Fuossko",58.9802769618128,56.3247325361863,57.652365467324,20,15.7,17.1,13.9,20.3,3.1,4,2.4
"2015","1841","2012",78874,"Fauske - Fuossko",58.5288522511097,55.9598494353827,57.2374645222327,20.6,15.3,17.6,14.2,20.8,3.4,4.2,2.6
"2016","1841","2013",80992,"Fauske - Fuossko",58.2083245298965,55.7531380753138,56.9746662461894,20.4,15,18,14.2,21.6,3.4,4.2,2.5
"2017","1841","2014",87456,"Fauske - Fuossko",57.9521611414184,55.6576200417537,56.802009208874,20.4,15.3,18.4,14.5,22.4,3.7,4.7,2.6
"2018","1841","2015",90676,"Fauske - Fuossko",57.952430196484,55.2538124086066,56.609852421534,20.1,15.4,18.6,14.3,22.8,3.9,4.7,3
"2019","1841","2016",97731,"Fauske - Fuossko",58.2608695652174,55.6137410976121,56.945022907122,20.2,15.6,19.1,14.5,23.6,3.9,4.7,3.2
"2020","1841","2017",94665,"Fauske - Fuossko",57.9289340101523,56.1615320566195,57.056223661219,19.9,16.1,19.4,14.5,24.4,4,4.7,3.3
"2021","1860","2008",70595,"Vestvågøy",56.6585044264457,54.1010923902981,55.3688141923436,23.5,14.4,15.7,12.3,19,2.5,3,2
"2022","1860","2009",71662,"Vestvågøy",57.0567175428679,54.5656603074643,55.8004857089483,22.9,14.6,16,12.4,19.5,2.7,3.3,2.2
"2023","1860","2010",75691,"Vestvågøy",57.0185395384033,54.4543429844098,55.7241896196365,23.9,15.4,16.3,12.8,19.8,2.9,3.4,2.4
"2024","1860","2011",77657,"Vestvågøy",56.6902720834886,54.3221278167713,55.5009276437848,23.2,16.3,16.9,13.3,20.4,3.1,3.5,2.7
"2025","1860","2012",80101,"Vestvågøy",56.2639405204461,54.1148500365764,55.1806784660767,23.6,15.9,17.5,13.5,21.5,3.2,3.5,2.8
"2026","1860","2013",80862,"Vestvågøy",56.6778273809524,54.7870404077175,55.7221711131555,23.4,15.6,17.6,13.3,21.9,3.1,3.5,2.7
"2027","1860","2014",85274,"Vestvågøy",56.8440366972477,54.7683432486028,55.7970355551514,23.2,14.9,18.2,13.6,22.8,3.7,4,3.4
"2028","1860","2015",84833,"Vestvågøy",56.8623919308357,54.7780959198282,55.8168761220826,23.1,15.8,18.5,13.8,23.1,4.1,4.3,3.9
"2029","1860","2016",90199,"Vestvågøy",57.5497044599678,55.013357079252,56.2779067690659,22.9,17.3,18.8,13.9,23.7,4.3,4.4,4.2
"2030","1860","2017",94014,"Vestvågøy",57.2594959176429,55.0706713780919,56.162564193377,22.8,17.2,19.5,14.3,24.5,4.5,4.7,4.2
"2031","1865","2008",73145,"Vågan",60.2425876010782,56.0812318678866,58.1551550430986,24,14,16.1,13.8,18.4,2.4,2.5,2.4
"2032","1865","2009",74536,"Vågan",60.6392489941886,56.2194580186584,58.4224598930481,23.1,14.3,16.7,13.9,19.6,2.6,2.6,2.5
"2033","1865","2010",73702,"Vågan",59.7693501885119,56.1143110323438,57.9408179097861,22.5,14.9,17.2,14.2,20.2,2.7,2.7,2.8
"2034","1865","2011",76300,"Vågan",59.6696035242291,56.1677448137408,57.9297351213565,22.8,15.7,17.9,14.6,21.3,2.8,2.8,2.9
